Date,TrnId,Trn,TrnRk,TrnSite,TrnSpeed,TrnSpeedNb,CourtId,RoundId,Round,P1Id,P1,P2Id,P2,Result,IndexP,Player,AceRatePlayer,Srv1PtsP1,Srv1PtsWonP1,Srv2PtsP1,Srv2PtsWonP1,Rk1,Rk2,Odds1,Odds2,IsCompleted,P1ServingFirst,StatusP1,StatusP2,SetsP1,SetsP2,GamesP1,GamesP2,S1,S2,S3,S4,S5,S1_2,S2_2,S3_2,S4_2,S5_2,Duration,Age1,Age2,AvgAceRateP,AvgAceRateOpp,AvgPtsWonServ,AvgPtsWonRetrnOpp,IsEnoughData3,IsValidData
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,3,Qualifying,10791,Aleksandra Krunic,45072,Kamilla Rakhimova,6-0 6-2,1,Kamilla Rakhimova,2,28,16,23,7,236,155,2.09,1.78,True,,,,0,2,12,2,6,6,-1,-1,-1,0,2,-1,-1,-1,72,-1,-1,2.9,4.8,58.6,43,1,1
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,3,Qualifying,13265,Anna Schmiedlova,10598,Reka-Luca Jani,6-4 7-5,0,Anna Schmiedlova,4.4,46,25,22,11,139,206,1.14,5.36,True,,,,2,0,13,9,6,7,-1,-1,-1,4,5,-1,-1,-1,111,-1,-1,2.7,3.4,54.1,44.9,1,1
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,3,Qualifying,13265,Anna Schmiedlova,10598,Reka-Luca Jani,6-4 7-5,1,Reka-Luca Jani,0,50,25,23,8,139,206,1.14,5.36,True,,,,0,2,13,9,6,7,-1,-1,-1,4,5,-1,-1,-1,111,-1,-1,1.2,3,51.5,46.3,1,1
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,3,Qualifying,8757,Ekaterine Gorgodze,10749,Viktorija Golubic,6-4 1-6 10-7,0,Ekaterine Gorgodze,0,52,26,11,4,217,137,3.57,1.32,True,True,,,2,1,17,17,6,1,10,-1,-1,4,6,7,-1,-1,92,-1,-1,2.2,3.7,55,47.4,1,1
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,3,Qualifying,8757,Ekaterine Gorgodze,10749,Viktorija Golubic,6-4 1-6 10-7,1,Viktorija Golubic,1.9,34,18,19,10,217,137,3.57,1.32,True,True,,,1,2,17,17,6,1,10,-1,-1,4,6,7,-1,-1,92,-1,-1,1,3.5,55,44.1,1,1
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,3,Qualifying,17774,Elena Gabriela Ruse,23230,Natalia Vikhlyantseva,6-2 6-4,0,Elena Gabriela Ruse,3.3,29,20,32,16,177,145,2.24,1.69,True,,,,2,0,12,6,6,6,-1,-1,-1,2,4,-1,-1,-1,102,-1,-1,4.2,3.1,57.4,44.7,1,1
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,3,Qualifying,17774,Elena Gabriela Ruse,23230,Natalia Vikhlyantseva,6-2 6-4,1,Natalia Vikhlyantseva,0,42,24,22,6,177,145,2.24,1.69,True,,,,0,2,12,6,6,6,-1,-1,-1,2,4,-1,-1,-1,102,-1,-1,4.4,2.1,59.1,46,1,1
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,3,Qualifying,54664,Elisabetta Cocciaretto,30231,Tereza Mihalikova,0-6 6-1 10-7,0,Elisabetta Cocciaretto,-1,31,21,15,6,134,561,1.12,6.06,True,True,,,2,1,16,14,0,6,10,-1,-1,6,1,7,-1,-1,92,-1,-1,0.8,-1,54.2,-1,0,0
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,3,Qualifying,54664,Elisabetta Cocciaretto,30231,Tereza Mihalikova,0-6 6-1 10-7,1,Tereza Mihalikova,-1,29,16,23,11,134,561,1.12,6.06,True,True,,,1,2,16,14,0,6,10,-1,-1,6,1,7,-1,-1,92,-1,-1,-1,2,-1,44.6,0,0
07/12/20 00:00:00,13337,W100+H Dubai,1,,0.9,39,1,3,Qualifying,17614,Jaqueline Cristian,28124,Amina Anshba,6-2 6-0,0,Jaqueline Cristian,-1,38,19,15,11,167,346,1.27,3.95,True,,,,2,0,12,2,6,6,-1,-1,-1,2,0,-1,-1,-1,72,-1,-1,4.1,1.2,58,45.1,1,0
