Date,TrnId,Trn,TrnRk,TrnSite,TrnSpeed,TrnSpeedNb,CourtId,RoundId,Round,P1Id,P1,P2Id,P2,Result,IndexP,Player,AceRatePlayer,Srv1PtsP1,Srv1PtsWonP1,Srv2PtsP1,Srv2PtsWonP1,Rk1,Rk2,Odds1,Odds2,IsCompleted,P1ServingFirst,StatusP1,StatusP2,SetsP1,SetsP2,GamesP1,GamesP2,S1,S2,S3,S4,S5,S1_2,S2_2,S3_2,S4_2,S5_2,AvgAceRateP,AvgAceRateOpp,AvgPtsWonServ,AvgPtsWonRetrnOpp,IsEnoughData3,IsValidData
10/02/20 00:00:00,16517,Bengalaru CH,1,7808,0.94,29,1,4,First,9521,Matthew Ebden,10844,Tsung-Hua Yang,6-0 4-6 7-6(2),1,Tsung-Hua Yang,8,45,33,55,24,293,317,1.37,3.2,True,,,,1,2,17,12,6,4,7,-1,-1,0,6,6,-1,-1,9.7,8.1,62.3,37.5,1,1
10/02/20 00:00:00,16518,Cleveland CH,1,9154,1.12,35,3,4,First,54207,Maxime Cressy,16994,Luke Saville,6-3 6-4,0,Maxime Cressy,25,35,30,21,12,258,341,1.14,5.8,True,True,,,2,0,12,7,6,6,-1,-1,-1,3,4,-1,-1,-1,21.4,7.2,71.9,37.2,1,1
10/02/20 00:00:00,16518,Cleveland CH,1,9154,1.12,35,3,4,First,54207,Maxime Cressy,16994,Luke Saville,6-3 6-4,1,Luke Saville,7.4,31,20,23,13,258,341,1.14,5.8,True,True,,,0,2,12,7,6,6,-1,-1,-1,3,4,-1,-1,-1,7.8,6.9,63.1,33.7,1,1
10/02/20 00:00:00,16519,Cherbourg CH,1,398,1,38,3,4,First,23640,Maximilian Marterer,46747,Hugo Gaston,6-7(5) 6-4 6-4,0,Maximilian Marterer,6.7,60,45,30,18,342,248,1.42,2.97,True,,,,2,1,18,15,6,6,6,-1,-1,7,4,4,-1,-1,11.9,7.5,69.7,39.5,1,1
10/02/20 00:00:00,16519,Cherbourg CH,1,398,1,38,3,4,First,23640,Maximilian Marterer,46747,Hugo Gaston,6-7(5) 6-4 6-4,1,Hugo Gaston,4.7,65,45,42,22,342,248,1.42,2.97,True,,,,1,2,18,15,6,6,6,-1,-1,7,4,4,-1,-1,4.5,8.4,59.3,35.2,1,1
10/02/20 00:00:00,16442,New York Open - New York,2,424,0.95,35,3,4,First,34337,Miomir Kecmanovic,29935,Tommy Paul,6-4 6-2,0,Miomir Kecmanovic,3.8,33,25,20,10,54,70,1.97,1.88,True,,,,2,0,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,5.5,6.4,64.9,39.8,1,1
10/02/20 00:00:00,16442,New York Open - New York,2,424,0.95,35,3,4,First,34337,Miomir Kecmanovic,29935,Tommy Paul,6-4 6-2,1,Tommy Paul,2.8,38,26,34,11,54,70,1.97,1.88,True,,,,0,2,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,7.5,10.3,65.5,37.1,1,1
10/02/20 00:00:00,16519,Cherbourg CH,1,398,1,38,3,4,First,875,Mischa Zverev,42971,Vit Kopriva,6-2 7-5,0,Mischa Zverev,4.8,35,24,28,14,272,309,1.5,2.69,True,,,,2,0,13,7,6,7,-1,-1,-1,2,5,-1,-1,-1,6.4,5.8,63,38.8,1,1
10/02/20 00:00:00,16519,Cherbourg CH,1,398,1,38,3,4,First,875,Mischa Zverev,42971,Vit Kopriva,6-2 7-5,1,Vit Kopriva,6.2,46,29,34,10,272,309,1.5,2.69,True,,,,0,2,13,7,6,7,-1,-1,-1,2,5,-1,-1,-1,7.8,7.5,61.8,35.9,1,1
10/02/20 00:00:00,16517,Bengalaru CH,1,7808,0.94,29,1,4,First,35337,Niki Kaliyanda Poonacha,50519,Adil Kalyanpur,6-4 6-7(5) 7-6(4),0,Niki Kaliyanda Poonacha,6.8,80,58,38,18,-1,-1,1.94,1.91,True,,,,2,1,19,17,6,6,7,-1,-1,4,7,6,-1,-1,-1,-1,-1,-1,0,1
10/02/20 00:00:00,16517,Bengalaru CH,1,7808,0.94,29,1,4,First,35337,Niki Kaliyanda Poonacha,50519,Adil Kalyanpur,6-4 6-7(5) 7-6(4),1,Adil Kalyanpur,0.7,108,66,39,17,-1,-1,1.94,1.91,True,,,,1,2,19,17,6,6,7,-1,-1,4,7,6,-1,-1,-1,-1,-1,-1,0,1
10/02/20 00:00:00,16519,Cherbourg CH,1,398,1,38,3,4,First,28346,Nino Serdarusic,28685,Viktor Durasovic,6-3 7-6(8),0,Nino Serdarusic,5.1,46,33,32,18,290,339,1.9,1.94,True,True,,,2,0,13,9,6,7,-1,-1,-1,3,6,-1,-1,-1,9.9,7.3,65,39.2,1,1
10/02/20 00:00:00,16519,Cherbourg CH,1,398,1,38,3,4,First,28346,Nino Serdarusic,28685,Viktor Durasovic,6-3 7-6(8),1,Viktor Durasovic,6.1,53,34,13,8,290,339,1.9,1.94,True,True,,,0,2,13,9,6,7,-1,-1,-1,3,6,-1,-1,-1,6.9,6.2,62,34.3,1,1
10/02/20 00:00:00,16440,ABN AMRO World Tennis Tournament - Rotterdam,2,407,0.99,37,3,4,First,14432,Pablo Carreno-Busta,7806,Adrian Mannarino,7-5 6-7(3) 6-4,0,Pablo Carreno-Busta,6.2,69,51,27,16,30,44,1.75,2.13,True,,,,2,1,19,16,7,6,6,-1,-1,5,7,4,-1,-1,5.6,8.8,65,38.4,1,1
10/02/20 00:00:00,16440,ABN AMRO World Tennis Tournament - Rotterdam,2,407,0.99,37,3,4,First,14432,Pablo Carreno-Busta,7806,Adrian Mannarino,7-5 6-7(3) 6-4,1,Adrian Mannarino,10.1,71,52,48,22,30,44,1.75,2.13,True,,,,1,2,19,16,7,6,6,-1,-1,5,7,4,-1,-1,7.7,11,64.7,36.6,1,1
10/02/20 00:00:00,16441,Argentina Open - Buenos Aires,2,506,1.07,35,2,4,First,3577,Pablo Cuevas,31392,Lorenzo Sonego,6-4 6-4,0,Pablo Cuevas,4.8,41,32,22,13,48,49,1.61,2.39,True,,,,2,0,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,6.2,2.2,65.2,37.4,1,1
10/02/20 00:00:00,16441,Argentina Open - Buenos Aires,2,506,1.07,35,2,4,First,3577,Pablo Cuevas,31392,Lorenzo Sonego,6-4 6-4,1,Lorenzo Sonego,4.7,38,27,26,14,48,49,1.61,2.39,True,,,,0,2,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,6.5,4.7,64.8,39.9,1,1
10/02/20 00:00:00,16518,Cleveland CH,1,9154,1.12,35,3,4,First,14510,Raymond Sarmiento,41462,Alexander Brown,6-4 6-2,0,Raymond Sarmiento,15.9,24,21,20,15,431,643,1.38,3.2,True,,,,2,0,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,5.8,-1,61.8,-1,0,1
10/02/20 00:00:00,16518,Cleveland CH,1,9154,1.12,35,3,4,First,14510,Raymond Sarmiento,41462,Alexander Brown,6-4 6-2,1,Alexander Brown,14,31,24,19,7,431,643,1.38,3.2,True,,,,0,2,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,-1,7.2,-1,39.3,0,1
10/02/20 00:00:00,16440,ABN AMRO World Tennis Tournament - Rotterdam,2,407,0.99,37,3,4,First,1837,Roberto Bautista Agut,13674,Marton Fucsovics,4-6 7-6(1) 6-1,0,Roberto Bautista Agut,5.5,60,42,31,14,12,66,1.6,2.44,True,True,,,2,1,17,13,4,7,6,-1,-1,6,6,1,-1,-1,4.8,4.3,66.9,40.8,1,1
10/02/20 00:00:00,16440,ABN AMRO World Tennis Tournament - Rotterdam,2,407,0.99,37,3,4,First,1837,Roberto Bautista Agut,13674,Marton Fucsovics,4-6 7-6(1) 6-1,1,Marton Fucsovics,12,53,40,39,15,12,66,1.6,2.44,True,True,,,1,2,17,13,4,7,6,-1,-1,6,6,1,-1,-1,6.3,10,63.1,40.6,1,1
10/02/20 00:00:00,16518,Cleveland CH,1,9154,1.12,35,3,4,First,11388,Roberto Quiroz,30397,Manuel Guinard,7-5 6-1,0,Roberto Quiroz,14,27,23,23,11,264,294,1.87,1.98,True,False,,,2,0,13,6,7,6,-1,-1,-1,5,1,-1,-1,-1,7.3,8.5,64.7,34.9,1,1
10/02/20 00:00:00,16518,Cleveland CH,1,9154,1.12,35,3,4,First,11388,Roberto Quiroz,30397,Manuel Guinard,7-5 6-1,1,Manuel Guinard,5.9,30,19,38,14,264,294,1.87,1.98,True,False,,,0,2,13,6,7,6,-1,-1,-1,5,1,-1,-1,-1,9.8,7.5,62,34.9,1,1
10/02/20 00:00:00,16519,Cherbourg CH,1,398,1,38,3,4,First,28900,Roman Safiullin,4003,Dustin Brown,6-1 6-2,0,Roman Safiullin,18.9,24,22,13,10,231,242,1.49,2.71,True,True,,,2,0,12,3,6,6,-1,-1,-1,1,2,-1,-1,-1,7.4,10.2,64.4,32.7,1,1
10/02/20 00:00:00,16519,Cherbourg CH,1,398,1,38,3,4,First,28900,Roman Safiullin,4003,Dustin Brown,6-1 6-2,1,Dustin Brown,2.2,30,19,16,3,231,242,1.49,2.71,True,True,,,0,2,12,3,6,6,-1,-1,-1,1,2,-1,-1,-1,10.9,7.4,62.8,38.9,1,1
10/02/20 00:00:00,16519,Cherbourg CH,1,398,1,38,3,4,First,9840,Ruben Bemelmans,29457,Andrea Pellegrino,6-3 6-1,0,Ruben Bemelmans,26.2,30,26,12,6,251,333,1.32,3.56,True,,,,2,0,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,7.9,12.9,65.2,30.7,1,1
10/02/20 00:00:00,16519,Cherbourg CH,1,398,1,38,3,4,First,9840,Ruben Bemelmans,29457,Andrea Pellegrino,6-3 6-1,1,Andrea Pellegrino,4.4,43,26,25,9,251,333,1.32,3.56,True,,,,0,2,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,7.9,8.3,61.9,37.5,1,1
10/02/20 00:00:00,16518,Cleveland CH,1,9154,1.12,35,3,4,First,12661,Ryan Harrison,27082,Collin Altamirano,6-4 7-6(5),0,Ryan Harrison,7.2,35,32,34,20,392,385,1.52,2.6,True,,,,2,0,13,10,6,7,-1,-1,-1,4,6,-1,-1,-1,11.3,5.9,65.4,36.4,1,1
10/02/20 00:00:00,16518,Cleveland CH,1,9154,1.12,35,3,4,First,12661,Ryan Harrison,27082,Collin Altamirano,6-4 7-6(5),1,Collin Altamirano,10.4,36,31,31,19,392,385,1.52,2.6,True,,,,0,2,13,10,6,7,-1,-1,-1,4,6,-1,-1,-1,7.2,8.8,60.9,36,1,1
10/02/20 00:00:00,16517,Bengalaru CH,1,7808,0.94,29,1,4,First,8753,Saketh-Sai Myneni,18524,Aslan Karatsev,6-3 6-3,0,Saketh-Sai Myneni,5.5,38,25,17,14,427,257,2.71,1.49,True,,,,2,0,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,10.7,6.5,66.2,39.8,1,1
10/02/20 00:00:00,16517,Bengalaru CH,1,7808,0.94,29,1,4,First,8753,Saketh-Sai Myneni,18524,Aslan Karatsev,6-3 6-3,1,Aslan Karatsev,10.2,26,19,23,9,427,257,2.71,1.49,True,,,,0,2,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,7.5,4.4,62.5,37.7,1,1
10/02/20 00:00:00,16517,Bengalaru CH,1,7808,0.94,29,1,4,First,27783,Sasi Kumar Mukund,6642,Blaz Kavcic,2-6 6-3 6-4,0,Sasi Kumar Mukund,10.1,45,36,44,12,289,275,3.18,1.38,True,True,,,2,1,14,13,2,6,6,-1,-1,6,3,4,-1,-1,8.9,8.7,62.5,40.5,1,1
10/02/20 00:00:00,16517,Bengalaru CH,1,7808,0.94,29,1,4,First,27783,Sasi Kumar Mukund,6642,Blaz Kavcic,2-6 6-3 6-4,1,Blaz Kavcic,4.8,38,23,45,17,289,275,3.18,1.38,True,True,,,1,2,14,13,2,6,6,-1,-1,6,3,4,-1,-1,7.9,8.6,63.6,35.4,1,1
10/02/20 00:00:00,16517,Bengalaru CH,1,7808,0.94,29,1,4,First,23471,Sidharth Rawat,30550,Borna Gojo,3-6 7-6(3) 7-6(3),0,Sidharth Rawat,7.7,45,35,59,35,480,268,5.72,1.14,True,True,,,2,1,17,18,3,7,7,-1,-1,6,6,6,-1,-1,-1,5.6,-1,38,0,1
10/02/20 00:00:00,16517,Bengalaru CH,1,7808,0.94,29,1,4,First,23471,Sidharth Rawat,30550,Borna Gojo,3-6 7-6(3) 7-6(3),1,Borna Gojo,11.2,63,50,44,21,480,268,5.72,1.14,True,True,,,1,2,17,18,3,7,7,-1,-1,6,6,6,-1,-1,10.3,-1,65.8,-1,0,1
10/02/20 00:00:00,16442,New York Open - New York,2,424,0.95,35,3,4,First,11178,Steve Johnson,12662,Tennys Sandgren,6-7(5) 6-3 7-6(3),0,Steve Johnson,6.1,67,55,47,27,75,53,2.01,1.85,True,False,,,2,1,19,16,6,6,7,-1,-1,7,3,6,-1,-1,10.5,6.6,66.2,35.1,1,1
10/02/20 00:00:00,16442,New York Open - New York,2,424,0.95,35,3,4,First,11178,Steve Johnson,12662,Tennys Sandgren,6-7(5) 6-3 7-6(3),1,Tennys Sandgren,14.4,59,47,38,24,75,53,2.01,1.85,True,False,,,1,2,19,16,6,6,7,-1,-1,7,3,6,-1,-1,11.5,9.1,65.9,35,1,1
10/02/20 00:00:00,16441,Argentina Open - Buenos Aires,2,506,1.07,35,2,4,First,14609,Thiago Moura Monteiro,31358,Jaume Antoni Munar Clar,6-3 6-3,0,Thiago Moura Monteiro,6.8,50,40,24,6,92,95,2.05,1.81,True,,,,2,0,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,5.9,2.9,64.6,42.1,1,1
10/02/20 00:00:00,16441,Argentina Open - Buenos Aires,2,506,1.07,35,2,4,First,14609,Thiago Moura Monteiro,31358,Jaume Antoni Munar Clar,6-3 6-3,1,Jaume Antoni Munar Clar,4.2,40,24,32,14,92,95,2.05,1.81,True,,,,0,2,12,6,6,6,-1,-1,-1,3,3,-1,-1,-1,3.4,5.9,62.3,38.7,1,1
10/02/20 00:00:00,16518,Cleveland CH,1,9154,1.12,35,3,4,First,34861,Ulises Blanch,46717,Vasil Kirkov,6-2 6-3,0,Ulises Blanch,16.4,35,25,20,13,266,638,1.22,4.47,True,True,,,2,0,12,5,6,6,-1,-1,-1,2,3,-1,-1,-1,12.2,-1,66.6,-1,0,1
10/02/20 00:00:00,16518,Cleveland CH,1,9154,1.12,35,3,4,First,34861,Ulises Blanch,46717,Vasil Kirkov,6-2 6-3,1,Vasil Kirkov,2.1,24,14,24,10,266,638,1.22,4.47,True,True,,,0,2,12,5,6,6,-1,-1,-1,2,3,-1,-1,-1,-1,9,-1,34.3,0,1
10/02/20 00:00:00,16517,Bengalaru CH,1,7808,0.94,29,1,4,First,23348,Vaclav Safranek,17250,Fabrizio Ornago,7-6(5) 7-5,0,Vaclav Safranek,7,40,32,31,21,329,395,1.47,2.79,True,,,,2,0,14,11,7,7,-1,-1,-1,6,5,-1,-1,-1,6.7,-1,60,-1,0,1
10/02/20 00:00:00,16517,Bengalaru CH,1,7808,0.94,29,1,4,First,23348,Vaclav Safranek,17250,Fabrizio Ornago,7-6(5) 7-5,1,Fabrizio Ornago,5.4,58,41,34,17,329,395,1.47,2.79,True,,,,0,2,14,11,7,7,-1,-1,-1,6,5,-1,-1,-1,-1,14.2,-1,29.8,0,1
10/02/20 00:00:00,16517,Bengalaru CH,1,7808,0.94,29,1,4,First,36257,Vladyslav Orlov,26093,Suraj R Prabodh,6-2 6-2,0,Vladyslav Orlov,0,20,16,19,13,411,-1,1.2,4.7,True,,,,2,0,12,4,6,6,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,0,1
10/02/20 00:00:00,16517,Bengalaru CH,1,7808,0.94,29,1,4,First,36257,Vladyslav Orlov,26093,Suraj R Prabodh,6-2 6-2,1,Suraj R Prabodh,1.9,30,17,24,6,411,-1,1.2,4.7,True,,,,0,2,12,4,6,6,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,0,1
10/02/20 00:00:00,16518,Cleveland CH,1,9154,1.12,35,3,4,First,32729,Yosuke Watanuki,28267,Aleksandar Vukic,6-3 7-5,0,Yosuke Watanuki,9.6,38,30,35,18,262,252,1.47,2.77,True,True,,,2,0,13,8,6,7,-1,-1,-1,3,5,-1,-1,-1,10.1,9.5,64.3,34.5,1,1
10/02/20 00:00:00,16518,Cleveland CH,1,9154,1.12,35,3,4,First,32729,Yosuke Watanuki,28267,Aleksandar Vukic,6-3 7-5,1,Aleksandar Vukic,10.4,38,26,29,13,262,252,1.47,2.77,True,True,,,0,2,13,8,6,7,-1,-1,-1,3,5,-1,-1,-1,14.2,5.4,65.7,41.1,1,1
10/02/20 00:00:00,16517,Bengalaru CH,1,7808,0.94,29,1,3,Qualifying,40645,Abhinav Sanjeev Shanmugam,42692,Rishi Reddy,6-4 6-2,0,Abhinav Sanjeev Shanmugam,7.8,23,18,28,19,-1,-1,1.36,3.26,True,,,,2,0,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,0,1
10/02/20 00:00:00,16517,Bengalaru CH,1,7808,0.94,29,1,3,Qualifying,40645,Abhinav Sanjeev Shanmugam,42692,Rishi Reddy,6-4 6-2,1,Rishi Reddy,2.1,30,18,17,7,-1,-1,1.36,3.26,True,,,,0,2,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,-1,-1,-1,-1,0,1
10/02/20 00:00:00,16517,Bengalaru CH,1,7808,0.94,29,1,3,Qualifying,43874,Anirudh Chandrasekar,52143,Nikshep Ballekere Ravikumar,6-3 6-4,0,Anirudh Chandrasekar,8.8,36,29,32,17,-1,-1,,,True,True,,,2,0,12,7,6,6,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,0,1
10/02/20 00:00:00,16517,Bengalaru CH,1,7808,0.94,29,1,3,Qualifying,43874,Anirudh Chandrasekar,52143,Nikshep Ballekere Ravikumar,6-3 6-4,1,Nikshep Ballekere Ravikumar,7.4,34,26,20,8,-1,-1,,,True,True,,,0,2,12,7,6,6,-1,-1,-1,3,4,-1,-1,-1,-1,-1,-1,-1,0,1
10/02/20 00:00:00,16442,New York Open - New York,2,424,0.95,35,3,3,Qualifying,14387,Danilo Petrovic,11003,Bradley Klahn,6-3 6-2,0,Danilo Petrovic,10.4,46,34,21,10,159,123,2.57,1.54,True,True,,,2,0,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,13.7,6.2,66.4,34.5,1,1
10/02/20 00:00:00,16442,New York Open - New York,2,424,0.95,35,3,3,Qualifying,14387,Danilo Petrovic,11003,Bradley Klahn,6-3 6-2,1,Bradley Klahn,11.8,34,20,17,7,159,123,2.57,1.54,True,True,,,0,2,12,5,6,6,-1,-1,-1,3,2,-1,-1,-1,10.7,9.2,67.7,35.3,1,1
10/02/20 00:00:00,16442,New York Open - New York,2,424,0.95,35,3,3,Qualifying,1569,Go Soeda,11522,Bernard Tomic,6-2 6-1,0,Go Soeda,27.3,20,17,13,11,112,191,1.43,4.12,True,False,,,2,0,12,3,6,6,-1,-1,-1,2,1,-1,-1,-1,5.6,13.2,64.1,32.4,1,1
10/02/20 00:00:00,16442,New York Open - New York,2,424,0.95,35,3,3,Qualifying,1569,Go Soeda,11522,Bernard Tomic,6-2 6-1,1,Bernard Tomic,6.5,27,14,19,8,112,191,1.43,4.12,True,False,,,0,2,12,3,6,6,-1,-1,-1,2,1,-1,-1,-1,11.7,8.4,64.6,39.4,1,1
10/02/20 00:00:00,16442,New York Open - New York,2,424,0.95,35,3,3,Qualifying,9649,Jason Jung,17123,Mitchell Krueger,6-2 6-4,0,Jason Jung,7.4,38,30,16,10,131,221,1.69,2.24,True,,,,2,0,12,6,6,6,-1,-1,-1,2,4,-1,-1,-1,5,7.8,63.5,37.4,1,1
10/02/20 00:00:00,16442,New York Open - New York,2,424,0.95,35,3,3,Qualifying,9649,Jason Jung,17123,Mitchell Krueger,6-2 6-4,1,Mitchell Krueger,1.6,37,21,24,15,131,221,1.69,2.24,True,,,,0,2,12,6,6,6,-1,-1,-1,2,4,-1,-1,-1,6.1,8.4,61.9,38.8,1,1
10/02/20 00:00:00,16518,Cleveland CH,1,9154,1.12,35,3,3,Qualifying,19871,Nick Chappell,62490,Nico Mostardi,6-2 4-6 6-1,0,Nick Chappell,12.5,48,39,24,11,464,-1,1.03,11.46,True,True,,,2,1,16,9,6,4,6,-1,-1,2,6,1,-1,-1,-1,-1,-1,-1,0,1
10/02/20 00:00:00,16518,Cleveland CH,1,9154,1.12,35,3,3,Qualifying,19871,Nick Chappell,62490,Nico Mostardi,6-2 4-6 6-1,1,Nico Mostardi,6.8,41,27,33,14,464,-1,1.03,11.46,True,True,,,1,2,16,9,6,4,6,-1,-1,2,6,1,-1,-1,-1,-1,-1,-1,0,1
10/02/20 00:00:00,16442,New York Open - New York,2,424,0.95,35,3,3,Qualifying,2123,Paolo Lorenzi,25372,Noah Rubin,6-3 6-1,0,Paolo Lorenzi,12.5,30,23,10,7,116,269,2.45,1.58,True,,,,2,0,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,6.1,8.6,62.3,37,1,1
10/02/20 00:00:00,16442,New York Open - New York,2,424,0.95,35,3,3,Qualifying,2123,Paolo Lorenzi,25372,Noah Rubin,6-3 6-1,1,Noah Rubin,3.4,39,20,20,7,116,269,2.45,1.58,True,,,,0,2,12,4,6,6,-1,-1,-1,3,1,-1,-1,-1,5.5,9.7,61.2,34.9,1,1
10/02/20 00:00:00,16518,Cleveland CH,1,9154,1.12,35,3,3,Qualifying,9671,Ruan Roelofse,43952,Nathaniel Lammons,6-4 6-4,0,Ruan Roelofse,13.6,36,30,23,13,659,-1,1.28,3.87,True,,,,2,0,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,0,1
10/02/20 00:00:00,16518,Cleveland CH,1,9154,1.12,35,3,3,Qualifying,9671,Ruan Roelofse,43952,Nathaniel Lammons,6-4 6-4,1,Nathaniel Lammons,18.5,24,23,30,12,659,-1,1.28,3.87,True,,,,0,2,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,-1,-1,-1,-1,0,1
09/02/20 00:00:00,16519,Cherbourg CH,1,398,1,38,3,4,First,1747,Andrea Arnaboldi,17837,Dimitar Kuzmanov,6-4 6-2,0,Andrea Arnaboldi,7,38,30,19,11,287,315,1.82,2.04,True,,,,2,0,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,7.5,8.7,63.8,36.7,1,1
09/02/20 00:00:00,16519,Cherbourg CH,1,398,1,38,3,4,First,1747,Andrea Arnaboldi,17837,Dimitar Kuzmanov,6-4 6-2,1,Dimitar Kuzmanov,5.5,38,23,17,8,287,315,1.82,2.04,True,,,,0,2,12,6,6,6,-1,-1,-1,4,2,-1,-1,-1,5.7,11.8,62.4,34,1,1
09/02/20 00:00:00,16519,Cherbourg CH,1,398,1,38,3,4,First,10014,Mirza Basic,10415,Luca Vanni,6-3 6-4,0,Mirza Basic,12.2,31,24,18,16,313,396,1.83,2.03,True,True,,,2,0,12,7,6,6,-1,-1,-1,3,4,-1,-1,-1,8.1,8,65.8,35.8,1,1
09/02/20 00:00:00,16519,Cherbourg CH,1,398,1,38,3,4,First,10014,Mirza Basic,10415,Luca Vanni,6-3 6-4,1,Luca Vanni,21.3,30,23,17,9,313,396,1.83,2.03,True,True,,,0,2,12,7,6,6,-1,-1,-1,3,4,-1,-1,-1,15.1,11.1,66.7,34.4,1,1
09/02/20 00:00:00,16441,Argentina Open - Buenos Aires,2,506,1.07,35,2,3,Qualifying,11881,Facundo Bagnis,7555,Pedro Sousa,6-2 2-6 6-2,0,Facundo Bagnis,2.4,47,32,35,16,134,145,1.58,2.45,True,,,,2,1,14,10,6,2,6,-1,-1,2,6,2,-1,-1,6,3.9,62.9,43.9,1,1
09/02/20 00:00:00,16441,Argentina Open - Buenos Aires,2,506,1.07,35,2,3,Qualifying,11881,Facundo Bagnis,7555,Pedro Sousa,6-2 2-6 6-2,1,Pedro Sousa,4.7,55,32,30,12,134,145,1.58,2.45,True,,,,1,2,14,10,6,2,6,-1,-1,2,6,2,-1,-1,2.9,4,60.3,41,1,1
09/02/20 00:00:00,16441,Argentina Open - Buenos Aires,2,506,1.07,35,2,3,Qualifying,17964,Filip Horansky,18612,Joao Domingues,6-0 7-6(5),0,Filip Horansky,1.7,41,26,17,9,182,175,2.18,1.72,True,,,,2,0,13,6,6,7,-1,-1,-1,0,6,-1,-1,-1,3.7,3.1,58.8,41.1,1,1
09/02/20 00:00:00,16441,Argentina Open - Buenos Aires,2,506,1.07,35,2,3,Qualifying,17964,Filip Horansky,18612,Joao Domingues,6-0 7-6(5),1,Joao Domingues,0,44,23,18,7,182,175,2.18,1.72,True,,,,0,2,13,6,6,7,-1,-1,-1,0,6,-1,-1,-1,2.2,2.5,59,43.6,1,1
09/02/20 00:00:00,16440,ABN AMRO World Tennis Tournament - Rotterdam,2,407,0.99,37,3,3,Qualifying,20654,Gregoire Barrere,37105,Emil Ruusuvuori,7-5 7-5,0,Gregoire Barrere,13.9,46,36,33,19,90,102,2.23,1.69,True,,,,2,0,14,10,7,7,-1,-1,-1,5,5,-1,-1,-1,9.6,8.1,66,41.9,1,1
09/02/20 00:00:00,16440,ABN AMRO World Tennis Tournament - Rotterdam,2,407,0.99,37,3,3,Qualifying,20654,Gregoire Barrere,37105,Emil Ruusuvuori,7-5 7-5,1,Emil Ruusuvuori,5.2,51,31,26,16,90,102,2.23,1.69,True,,,,0,2,14,10,7,7,-1,-1,-1,5,5,-1,-1,-1,7.6,9.4,68.1,37.7,1,1
09/02/20 00:00:00,16441,Argentina Open - Buenos Aires,2,506,1.07,35,2,3,Qualifying,13048,Jozef Kovalik,23099,Hernan Casanova,6-2 6-1,0,Jozef Kovalik,11.6,30,23,13,8,129,366,1.14,5.58,True,True,,,2,0,12,3,6,6,-1,-1,-1,2,1,-1,-1,-1,4.5,5.6,62.9,38,0,1
09/02/20 00:00:00,16441,Argentina Open - Buenos Aires,2,506,1.07,35,2,3,Qualifying,13048,Jozef Kovalik,23099,Hernan Casanova,6-2 6-1,1,Hernan Casanova,0,35,12,15,10,129,366,1.14,5.58,True,True,,,0,2,12,3,6,6,-1,-1,-1,2,1,-1,-1,-1,0.6,3.8,51.5,41.8,0,1
09/02/20 00:00:00,16519,Cherbourg CH,1,398,1,38,3,3,Qualifying,17058,Jules Marie,28924,Gian Marco Moroni,6-4 6-4,0,Jules Marie,0,52,36,29,14,-1,229,1.88,1.97,True,,,,2,0,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,-1,4.4,-1,36.8,0,1
09/02/20 00:00:00,16519,Cherbourg CH,1,398,1,38,3,3,Qualifying,17058,Jules Marie,28924,Gian Marco Moroni,6-4 6-4,1,Gian Marco Moroni,8.2,42,27,31,17,-1,229,1.88,1.97,True,,,,0,2,12,8,6,6,-1,-1,-1,4,4,-1,-1,-1,6.5,-1,59.4,-1,0,1
09/02/20 00:00:00,16440,ABN AMRO World Tennis Tournament - Rotterdam,2,407,0.99,37,3,3,Qualifying,13674,Marton Fucsovics,34233,Alexei Popyrin,6-2 6-1,0,Marton Fucsovics,5.7,19,16,16,10,66,101,1.59,2.43,True,False,,,2,0,12,3,6,6,-1,-1,-1,2,1,-1,-1,-1,6.3,8,63.1,35,1,1
09/02/20 00:00:00,16440,ABN AMRO World Tennis Tournament - Rotterdam,2,407,0.99,37,3,3,Qualifying,13674,Marton Fucsovics,34233,Alexei Popyrin,6-2 6-1,1,Alexei Popyrin,2,30,14,21,6,66,101,1.59,2.43,True,False,,,0,2,12,3,6,6,-1,-1,-1,2,1,-1,-1,-1,9.9,4.3,63.4,40.8,1,1
